session,timestamp,frame_path,FL,FR,FW,BC,LS,RS,gps_valid,gps_speed,gps_heading,drive,steer,speed,prev_action,action_label,action_name,yolo_person,yolo_object,yolo_area,yolo_pos,yolo_count
20260420_183543,1776694134.7433784,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_28140bab.jpg,22.7,59.4,23.5,68.6,113.2,163.9,0,0.0,0.0,STOP,STEER_STOP,75,4,4,STOP,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777466862.31998,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_8a10f1db.jpg,71.5,26.0,26.2,49.4,29.5,46.1,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777467163.3026817,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_a32eadfe.jpg,79.4,130.7,144.1,53.6,132.6,183.6,0,0.0,0.0,STOP,STEER_STOP,85,4,4,STOP,1.0,1.0,0.0207424388828803,2.0,2.0
20260420_183543,1776693199.1408715,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_091f6a64.jpg,93.7,108.6,53.7,100.2,121.6,178.8,0,0.0,0.0,BACKWARD,STEER_STOP,75,0,0,FORWARD,1.0,1.0,0.1361979451794599,0.0,2.0
20260429_165956,1777466030.6283958,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_6b903b68.jpg,230.4,100.4,102.1,80.9,189.8,61.7,0,0.0,0.0,STOP,STEER_STOP,65,4,4,STOP,0.0,1.0,0.0280883674322669,0.0,4.0
20260429_165956,1777465395.7755497,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_1b931063.jpg,209.2,268.7,207.3,102.9,229.2,361.7,0,0.0,0.0,FORWARD,STEER_STOP,60,7,7,REVERSE,1.0,1.0,0.1179366886092913,0.0,1.0
20260429_164407,1777463850.2209446,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_164407_ef6e1a1f.jpg,90.9,346.7,122.4,61.3,16.4,87.1,0,0.0,0.0,STOP,STEER_STOP,55,4,4,STOP,1.0,1.0,0.7881222281007972,1.0,2.0
20260420_183543,1776693633.1236265,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_31656713.jpg,126.0,31.4,51.2,26.0,62.3,95.7,0,0.0,0.0,STOP,STEER_STOP,45,4,4,STOP,1.0,1.0,0.0285940749653673,0.0,1.0
20260420_183543,1776694067.3258426,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_509f4ba8.jpg,122.8,109.5,141.8,56.0,114.5,120.4,0,0.0,0.0,BACKWARD,STEER_STOP,55,0,0,FORWARD,1.0,1.0,0.0690300436341203,1.0,2.0
20260420_183543,1776692594.2344258,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_25e684ca.jpg,129.3,163.1,56.5,63.7,122.4,139.2,0,0.0,0.0,STOP,STEER_STOP,85,4,4,STOP,1.0,1.0,0.1624754884184222,2.0,1.0
20260420_183543,1776694010.0412955,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_09cec068.jpg,120.0,139.1,57.5,187.8,133.3,176.9,0,0.0,0.0,BACKWARD,STEER_STOP,55,0,0,FORWARD,0.0,1.0,0.0379970649757564,0.0,1.0
20260420_183543,1776694693.010965,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_3f63c84c.jpg,77.9,212.3,64.2,79.9,79.6,156.6,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777465147.6866171,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_ebdd9e66.jpg,67.4,141.2,158.3,52.9,17.7,104.3,0,0.0,0.0,BACKWARD,LEFT,30,2,2,TURN_LEFT,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777465460.0095465,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_e7b59bf1.jpg,73.9,172.8,89.9,143.3,122.0,135.9,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,0.0,0.0,0.0,1.0,0.0
20260420_183543,1776692691.2343922,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_4e6b749b.jpg,84.3,125.1,55.5,139.5,39.5,69.4,0,0.0,0.0,BACKWARD,STEER_STOP,60,0,0,FORWARD,1.0,1.0,0.0301582264636332,1.0,1.0
20260429_165956,1777466122.7358763,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_e3c5f977.jpg,112.7,118.1,119.5,379.9,130.0,79.7,0,0.0,0.0,STOP,STEER_STOP,50,4,4,STOP,0.0,1.0,0.8054542591623127,1.0,2.0
20260420_183543,1776693217.404015,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_a005399c.jpg,107.7,134.8,52.3,100.2,121.6,201.6,0,0.0,0.0,STOP,LEFT,50,2,2,TURN_LEFT,1.0,1.0,0.1965253011190442,1.0,2.0
20260429_165956,1777464399.1090517,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_e1dc4021.jpg,97.2,127.4,100.2,156.5,68.4,179.7,0,0.0,0.0,STOP,STEER_STOP,60,4,4,STOP,1.0,1.0,0.0341377428662316,1.0,4.0
20260429_165956,1777464586.607128,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_e9f20981.jpg,98.8,121.6,85.1,77.2,79.9,135.6,0,0.0,0.0,STOP,STEER_STOP,75,0,4,STOP,1.0,1.0,0.0783649181203873,0.0,2.0
20260429_165956,1777465082.502603,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_e16b8097.jpg,56.4,147.0,114.0,85.2,29.3,49.7,0,0.0,0.0,FORWARD,LEFT,75,7,5,REVERSE_LEFT,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777466655.1578786,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_86334a2e.jpg,319.0,248.0,151.3,113.0,65.9,86.7,0,0.0,0.0,STOP,STEER_STOP,50,4,4,STOP,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777466416.9650726,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_7eef2d18.jpg,64.9,85.4,117.2,247.7,47.4,38.2,0,0.0,0.0,STOP,STEER_STOP,40,4,4,STOP,0.0,1.0,0.3217054508324428,2.0,4.0
20260429_165956,1777466744.2092311,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_361a3154.jpg,46.1,106.2,33.3,187.4,69.6,52.7,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.0142038400517776,1.0,2.0
20260429_165956,1777465434.6213732,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_ca8672d7.jpg,73.9,172.8,98.0,361.1,74.0,98.7,0,0.0,0.0,BACKWARD,STEER_STOP,60,0,0,FORWARD,1.0,1.0,0.0018279070667793,0.0,1.0
20260429_165956,1777466476.65967,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_96d67776.jpg,163.8,121.4,149.3,121.1,79.2,66.0,0,0.0,0.0,BACKWARD,STEER_STOP,55,3,0,FORWARD,0.0,1.0,0.2397778319711697,0.0,2.0
20260429_165956,1777468546.5591445,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_a77c6e30.jpg,97.5,128.6,202.3,57.2,229.6,56.5,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.035886079516632,1.0,3.0
20260429_165956,1777466834.6659386,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_4a3d37ef.jpg,68.5,19.5,50.9,42.2,90.1,157.0,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777464928.9126256,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_db35205b.jpg,83.7,149.7,92.5,218.3,112.7,146.0,0,0.0,0.0,BACKWARD,LEFT,80,2,2,TURN_LEFT,1.0,1.0,0.0551162851506604,0.0,3.0
20260429_165956,1777466431.5161772,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_a0378d25.jpg,114.1,125.3,175.4,236.5,50.5,57.6,0,0.0,0.0,BACKWARD,STEER_STOP,40,0,0,FORWARD,1.0,1.0,0.0855568746723778,1.0,1.0
20260420_183543,1776692588.1225338,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_dcb69ba0.jpg,129.3,247.1,56.5,90.8,57.6,139.2,0,0.0,0.0,STOP,STEER_STOP,85,4,4,STOP,1.0,1.0,0.2227601340896399,1.0,1.0
20260429_164407,1777463915.4773867,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_164407_a1577281.jpg,91.1,346.7,114.9,20.0,16.8,53.0,0,0.0,0.0,STOP,STEER_STOP,55,4,4,STOP,1.0,1.0,0.5957413684025717,0.0,1.0
20260429_164407,1777463849.040713,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_164407_ea3ed41e.jpg,91.9,346.7,122.4,56.6,16.4,91.6,0,0.0,0.0,STOP,STEER_STOP,55,4,4,STOP,1.0,1.0,0.7311781175263038,1.0,2.0
20260420_183543,1776694179.7716727,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_0048eaf8.jpg,7.8,71.0,38.2,68.6,113.2,163.9,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,0.0,0.0,0.0,1.0,0.0
20260420_183543,1776694071.943906,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_3b612b23.jpg,91.5,90.6,56.5,102.0,114.5,112.1,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,0.0,1.0,0.279045736543679,1.0,1.0
20260429_165956,1777465729.868792,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_9fd82b09.jpg,24.0,54.8,99.1,84.9,87.9,188.1,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.0295591303860742,0.0,5.0
20260429_165956,1777464544.1560369,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_6f5ee8b7.jpg,173.9,158.0,201.2,175.5,104.2,134.3,0,0.0,0.0,BACKWARD,STEER_STOP,60,0,0,FORWARD,1.0,1.0,0.0531328944915488,0.0,1.0
20260429_165956,1777465439.4447243,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_6b3493ec.jpg,73.9,172.8,146.5,100.5,104.1,98.7,0,0.0,0.0,BACKWARD,STEER_STOP,60,0,0,FORWARD,1.0,1.0,0.0232361106378246,2.0,2.0
20260429_165956,1777464800.6136692,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_d326a437.jpg,100.8,60.0,100.5,78.5,84.4,282.9,0,0.0,0.0,STOP,STEER_STOP,80,4,4,STOP,1.0,1.0,0.3211717532365583,2.0,4.0
20260420_183543,1776692699.2176225,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_cd3dec85.jpg,147.7,93.1,48.0,139.5,200.9,89.3,0,0.0,0.0,BACKWARD,STEER_STOP,60,3,0,FORWARD,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777465998.9393935,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_ab93e5e2.jpg,78.3,230.8,114.7,56.9,62.7,48.7,0,0.0,0.0,FORWARD,STEER_STOP,85,7,7,REVERSE,0.0,1.0,0.6684222292426664,1.0,4.0
20260420_183543,1776692926.0410297,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_81552a8e.jpg,45.3,92.6,45.3,245.6,56.7,140.6,0,0.0,0.0,BACKWARD,RIGHT,65,2,3,TURN_RIGHT,1.0,1.0,0.3664553626154439,2.0,2.0
20260420_183543,1776692574.1834424,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_d4a6124e.jpg,40.0,53.9,35.5,59.9,65.4,139.2,0,0.0,0.0,STOP,STEER_STOP,85,4,4,STOP,0.0,1.0,0.279762679403195,1.0,1.0
20260429_165956,1777464921.3632677,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_eddf59e7.jpg,60.9,192.4,161.6,171.0,112.7,77.1,0,0.0,0.0,BACKWARD,STEER_STOP,80,0,0,FORWARD,1.0,1.0,0.0217681572248693,2.0,6.0
20260429_165956,1777465056.1111,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_cb72664c.jpg,106.3,101.0,114.8,92.5,118.4,86.5,0,0.0,0.0,BACKWARD,STEER_STOP,75,0,0,FORWARD,1.0,1.0,0.0392227352930523,2.0,3.0
20260420_183543,1776694468.2596774,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_60c743b1.jpg,49.8,80.5,32.5,144.9,172.1,53.0,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.1168368295641266,1.0,2.0
20260429_165956,1777466639.2796524,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_875840d5.jpg,319.0,248.0,193.5,262.1,65.9,61.6,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.0080811428785414,1.0,4.0
20260420_183543,1776693290.4732556,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_9e09c960.jpg,53.5,89.8,187.6,148.4,121.6,59.7,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777464906.910163,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_97c365c4.jpg,207.8,74.7,126.7,102.3,30.3,59.3,0,0.0,0.0,BACKWARD,STEER_STOP,55,3,0,FORWARD,1.0,1.0,0.0577460101429217,2.0,8.0
20260429_165956,1777465085.3903406,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_6c19a098.jpg,56.4,147.0,102.5,76.9,41.3,129.4,0,0.0,0.0,BACKWARD,STEER_STOP,75,0,0,FORWARD,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777466724.0270188,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_90868273.jpg,46.1,106.2,77.0,78.6,69.6,52.7,0,0.0,0.0,STOP,STEER_STOP,80,4,4,STOP,1.0,1.0,0.0006142946718965,1.0,1.0
20260429_165956,1777464557.257378,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_33f3657f.jpg,173.9,158.0,162.5,79.6,111.4,56.3,0,0.0,0.0,BACKWARD,STEER_STOP,75,0,0,FORWARD,1.0,1.0,0.0269233452904154,2.0,4.0
20260429_165956,1777466001.2284997,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_68514f26.jpg,78.3,140.5,80.8,56.9,63.3,81.4,0,0.0,0.0,BACKWARD,STEER_STOP,85,0,0,FORWARD,0.0,1.0,0.2849054081263603,2.0,3.0
20260429_165956,1777464556.1286335,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_cefe457b.jpg,173.9,158.0,162.5,88.7,108.7,224.3,0,0.0,0.0,BACKWARD,STEER_STOP,75,0,0,FORWARD,1.0,1.0,0.0342733350866183,2.0,7.0
20260429_165956,1777464529.629666,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_c6964fc9.jpg,122.8,50.0,119.5,175.5,14.9,265.3,0,0.0,0.0,BACKWARD,RIGHT,60,0,3,TURN_RIGHT,1.0,1.0,0.0430934215126196,2.0,3.0
20260429_165956,1777465843.0090709,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_cff1699c.jpg,92.5,66.0,93.1,111.0,18.6,36.1,0,0.0,0.0,BACKWARD,STEER_STOP,75,0,0,FORWARD,1.0,1.0,0.1257659522330828,0.0,5.0
20260420_183543,1776693265.8203225,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_7b81fd0b.jpg,53.5,89.8,187.6,56.7,121.6,59.7,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,0.0,0.0,0.0,1.0,0.0
20260420_183543,1776694091.3009655,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_47bf0f18.jpg,118.6,36.6,49.7,60.2,122.7,280.2,0,0.0,0.0,BACKWARD,STEER_STOP,70,0,0,FORWARD,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777466842.6412003,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_7a749f0f.jpg,18.0,19.5,29.9,252.0,43.6,157.0,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777466492.7848525,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_8b70a1d2.jpg,169.9,121.4,166.3,145.7,57.9,95.0,0,0.0,0.0,BACKWARD,RIGHT,100,3,3,TURN_RIGHT,0.0,1.0,0.0322793879623797,0.0,7.0
20260429_165956,1777467068.6634371,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_17d0af09.jpg,109.0,163.9,156.6,57.0,52.7,155.7,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.0049715201494594,1.0,1.0
20260429_165956,1777466954.4112494,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_4305f9c6.jpg,36.2,26.0,67.9,89.0,80.1,67.1,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.0020014629012116,2.0,1.0
20260429_165956,1777465012.038003,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_378aa540.jpg,119.4,39.9,59.1,200.3,63.8,92.8,0,0.0,0.0,FORWARD,STEER_STOP,75,7,7,REVERSE,1.0,1.0,0.5759131430305489,1.0,2.0
20260420_183543,1776694094.6588671,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_f7cdbb0a.jpg,118.6,36.6,48.4,86.1,122.7,227.8,0,0.0,0.0,BACKWARD,RIGHT,70,0,3,TURN_RIGHT,0.0,0.0,0.0,1.0,0.0
20260420_183543,1776694149.5571358,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_66eecbaa.jpg,25.6,60.3,23.6,68.6,113.2,163.9,0,0.0,0.0,FORWARD,STEER_STOP,25,7,7,REVERSE,0.0,0.0,0.0,1.0,0.0
20260420_183543,1776694258.0484962,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_18f2df2f.jpg,244.0,264.4,49.3,29.4,192.6,124.1,0,0.0,0.0,STOP,STEER_STOP,55,4,4,STOP,0.0,0.0,0.0,1.0,0.0
20260420_183543,1776693015.7234452,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_865031c9.jpg,17.3,107.7,88.2,59.9,77.8,55.6,0,0.0,0.0,BACKWARD,STEER_STOP,50,4,0,FORWARD,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777465275.7099874,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_2def0c2b.jpg,266.7,250.7,155.7,56.6,67.5,76.8,0,0.0,0.0,BACKWARD,STEER_STOP,80,0,0,FORWARD,1.0,1.0,0.0181426149296587,1.0,2.0
20260429_164407,1777463864.234077,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_164407_12f2ea20.jpg,90.8,346.7,115.0,60.5,16.8,56.7,0,0.0,0.0,STOP,STEER_STOP,55,4,4,STOP,1.0,1.0,0.6279710805021387,1.0,2.0
20260420_183543,1776694264.3663166,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_4e31ce0c.jpg,103.6,77.0,49.3,96.5,192.6,53.5,0,0.0,0.0,STOP,STEER_STOP,55,4,4,STOP,1.0,1.0,0.3448236745089525,1.0,1.0
20260429_165956,1777464733.2079031,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_5817259d.jpg,143.9,97.9,158.4,245.8,67.9,106.9,0,0.0,0.0,FORWARD,RIGHT,80,6,6,REVERSE_RIGHT,1.0,1.0,0.18764410179283,0.0,1.0
20260420_183543,1776692696.9061706,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_f0c0f90a.jpg,147.7,93.1,48.2,139.5,204.9,68.2,0,0.0,0.0,BACKWARD,STEER_STOP,60,0,0,FORWARD,0.0,0.0,0.0,1.0,0.0
20260429_164407,1777463965.2645836,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_164407_e735519b.jpg,91.4,145.3,115.3,40.0,38.0,57.2,0,0.0,0.0,STOP,STEER_STOP,55,4,4,STOP,1.0,1.0,0.9520813872480842,1.0,2.0
20260429_165956,1777466864.132587,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_7d922838.jpg,71.5,26.0,26.2,47.0,108.8,46.1,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,0.0,0.0,0.0,1.0,0.0
20260420_183543,1776692575.025767,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_b49b991c.jpg,40.0,53.5,35.5,59.9,54.0,139.2,0,0.0,0.0,STOP,STEER_STOP,85,4,4,STOP,0.0,1.0,0.2792230306532454,1.0,1.0
20260429_165956,1777466009.7094698,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_19730e39.jpg,230.4,293.0,102.1,139.9,189.8,94.0,0,0.0,0.0,BACKWARD,STEER_STOP,85,0,0,FORWARD,0.0,1.0,0.0198605203731373,2.0,2.0
20260429_165956,1777464450.365045,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_07a16a0b.jpg,84.9,69.9,162.0,114.9,59.0,240.2,0,0.0,0.0,BACKWARD,RIGHT,100,0,3,TURN_RIGHT,1.0,1.0,0.081955450544483,2.0,6.0
20260420_183543,1776692979.7472377,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_2b91cca4.jpg,17.3,55.3,88.2,67.1,79.5,31.1,0,0.0,0.0,STOP,STEER_STOP,50,4,4,STOP,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777465726.3653178,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_5e49adbc.jpg,24.0,54.8,195.1,331.6,87.9,188.1,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.0044692588150064,0.0,2.0
20260420_183543,1776693627.1965718,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_0c20e3ef.jpg,126.0,31.4,51.2,26.0,62.3,66.0,0,0.0,0.0,STOP,STEER_STOP,45,4,4,STOP,1.0,1.0,0.0095259273587867,0.0,1.0
20260429_165956,1777466113.488446,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_b5965973.jpg,204.6,104.2,119.4,294.8,130.0,82.4,0,0.0,0.0,FORWARD,STEER_STOP,50,7,7,REVERSE,1.0,1.0,0.4833364444746015,2.0,4.0
20260420_183543,1776692520.0302756,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_46f82450.jpg,93.4,152.6,51.6,71.9,58.7,205.6,0,0.0,0.0,BACKWARD,STEER_STOP,85,0,0,FORWARD,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777465024.3545108,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_1a8417e3.jpg,98.5,86.6,126.7,190.7,63.8,59.1,0,0.0,0.0,BACKWARD,RIGHT,75,3,3,TURN_RIGHT,1.0,1.0,0.0244283926388016,1.0,1.0
20260429_165956,1777465240.650342,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_5f1244b4.jpg,9.4,140.2,164.7,50.0,108.0,56.4,0,0.0,0.0,STOP,STEER_STOP,60,4,4,STOP,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777465920.998652,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_a965cfba.jpg,21.5,54.4,74.9,229.8,57.3,171.7,0,0.0,0.0,STOP,STEER_STOP,75,4,4,STOP,0.0,1.0,0.9224906394468982,1.0,1.0
20260429_165956,1777464575.1421149,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_1cd60d81.jpg,66.5,121.6,79.4,101.6,92.1,313.0,0,0.0,0.0,BACKWARD,RIGHT,75,0,3,TURN_RIGHT,1.0,1.0,0.186442640477928,0.0,8.0
20260429_165956,1777465732.360947,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_368c0279.jpg,24.0,54.8,99.1,70.4,87.9,379.0,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.0038597575699289,1.0,4.0
20260429_165956,1777467225.7482316,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_781725eb.jpg,164.4,231.0,181.2,2.9,57.9,23.9,0,0.0,0.0,STOP,STEER_STOP,90,4,4,STOP,1.0,1.0,0.1325369607781613,1.0,2.0
20260429_165956,1777466062.679147,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_0bf8eced.jpg,22.7,31.0,23.0,95.0,189.8,94.1,0,0.0,0.0,STOP,STEER_STOP,85,4,4,STOP,0.0,0.0,0.0,1.0,0.0
20260429_165956,1777465835.73541,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_c3be7e77.jpg,91.6,36.1,66.4,97.8,230.0,230.1,0,0.0,0.0,STOP,STEER_STOP,75,4,4,STOP,1.0,1.0,0.2632123385953592,1.0,3.0
20260429_165956,1777467188.8875115,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260429_165956_791f468f.jpg,102.4,252.2,132.4,73.0,132.6,146.3,0,0.0,0.0,BACKWARD,LEFT,45,2,2,TURN_LEFT,1.0,1.0,0.1565265116267255,0.0,3.0
