session,timestamp,frame_path,FL,FR,FW,BC,LS,RS,gps_valid,gps_speed,gps_heading,drive,steer,speed,prev_action,action_label,action_name,yolo_person,yolo_object,yolo_area,yolo_pos,yolo_count
20260420_183543,1776693017.1858642,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_994187c9.jpg,17.3,107.7,44.1,86.9,77.8,55.6,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,0.0,0.0,0.0,1.0,0.0
20260420_183543,1776693017.3935888,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_2f66fdb8.jpg,17.3,107.7,44.1,86.9,77.8,55.6,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,0.0,0.0,0.0,1.0,0.0
20260420_183543,1776693017.6009102,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_5fe322db.jpg,17.3,107.7,44.1,169.3,77.8,134.3,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.030889779322130075,0.0,1.0
20260420_183543,1776693017.809413,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_74949679.jpg,17.3,107.7,44.1,169.3,77.8,134.3,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.034605327648316433,0.0,1.0
20260420_183543,1776693018.0187924,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_58d1d279.jpg,17.3,107.7,44.1,169.3,77.8,200.9,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.03447963949004892,0.0,1.0
20260420_183543,1776693018.228911,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_b56838ec.jpg,17.3,107.7,44.1,169.3,77.8,200.9,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.028994351625143383,0.0,1.0
20260420_183543,1776693018.4379678,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_c3c9d431.jpg,17.3,107.7,44.1,169.3,77.8,200.9,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.03591922176954237,0.0,1.0
20260420_183543,1776693018.6500297,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_8d5adbea.jpg,17.3,107.7,44.1,169.3,77.8,200.9,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.04340696553844888,0.0,1.0
20260420_183543,1776693018.8589242,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_4ea24a91.jpg,17.3,107.7,44.1,169.3,77.8,200.9,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.05234070050643317,0.0,1.0
20260420_183543,1776693019.0673926,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_cfde125e.jpg,17.3,107.7,44.1,169.3,77.8,200.9,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.06776464845153289,0.0,1.0
20260420_183543,1776693019.2761698,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_4d3a5a04.jpg,17.3,107.7,44.1,169.3,77.8,200.9,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.0709063091240023,0.0,1.0
20260420_183543,1776693019.4849598,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_ace37491.jpg,17.3,107.7,44.1,169.3,77.8,200.9,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.08753425628350266,0.0,1.0
20260420_183543,1776693019.6941955,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_c09a617a.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.09637922652371345,0.0,1.0
20260420_183543,1776693019.9044485,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_cd735c12.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.10746206122124173,0.0,1.0
20260420_183543,1776693020.1150918,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_74147a38.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.11609144080458464,0.0,1.0
20260420_183543,1776693020.3236089,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_8f278417.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.09670323953186097,0.0,1.0
20260420_183543,1776693020.5324326,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_e1a7c34f.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.0690548429988424,0.0,1.0
20260420_183543,1776693020.7409325,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_320b231e.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,BACKWARD,STEER_STOP,100,0,0,FORWARD,1.0,1.0,0.10523693550903772,0.0,1.0
20260420_183543,1776693020.9492087,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_205e1bac.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,0,4,STOP,1.0,1.0,0.1212380885190396,0.0,1.0
20260420_183543,1776693021.1608157,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_0b3d3d7d.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.2879441318921373,0.0,1.0
20260420_183543,1776693021.3730822,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_8ed9a04b.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,0.0,0.0,0.0,1.0,0.0
20260420_183543,1776693021.581381,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_4ae4a411.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.39079147471703535,1.0,1.0
20260420_183543,1776693021.7902305,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_8391b20c.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.28471634404277213,1.0,1.0
20260420_183543,1776693022.0017493,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_38af5ba2.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.2815953553852321,1.0,1.0
20260420_183543,1776693022.210755,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_b53ed4d3.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.27997047501218425,1.0,1.0
20260420_183543,1776693022.4203506,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_962cabff.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.28457724539340334,1.0,1.0
20260420_183543,1776693022.632549,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_fcd1c57f.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.3019342640507623,1.0,1.0
20260420_183543,1776693022.842036,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_0e75b830.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.30230381146807,1.0,1.0
20260420_183543,1776693023.051265,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_5435dfa5.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.3019234093679794,1.0,1.0
20260420_183543,1776693023.2615223,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_35bcb922.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.29253447192423565,1.0,1.0
20260420_183543,1776693023.4705546,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_ce3cb2f8.jpg,17.3,107.7,44.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.30251311912398604,1.0,1.0
20260420_183543,1776693023.6837182,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_1d22f898.jpg,17.3,107.7,27.9,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.29441593191120774,1.0,1.0
20260420_183543,1776693023.8932097,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_a4235e12.jpg,17.3,107.7,27.9,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.29561352456641743,1.0,1.0
20260420_183543,1776693024.1047652,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_3f27ae2d.jpg,17.3,107.7,27.9,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,100,4,4,STOP,1.0,1.0,0.29860954306334153,1.0,1.0
20260420_183543,1776693024.315937,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_d42ce602.jpg,17.3,107.7,27.9,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,95,4,4,STOP,1.0,1.0,0.30030527510428023,1.0,1.0
20260420_183543,1776693024.5273423,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_86d193f4.jpg,17.3,107.7,28.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,80,4,4,STOP,1.0,1.0,0.30364359461163987,1.0,1.0
20260420_183543,1776693024.7403798,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_68834c90.jpg,17.3,107.7,28.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,75,4,4,STOP,1.0,1.0,0.30172621230252034,1.0,1.0
20260420_183543,1776693024.9501889,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_a9717666.jpg,17.3,107.7,28.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,65,4,4,STOP,1.0,1.0,0.3163501864317934,1.0,1.0
20260420_183543,1776693025.1625774,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_0b6e58b3.jpg,17.3,49.4,28.1,169.3,77.8,378.3,0,0.0,0.0,STOP,STEER_STOP,65,4,4,STOP,1.0,1.0,0.3107765831571305,1.0,1.0
20260420_183543,1776693025.3733776,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_1c714939.jpg,17.3,49.4,28.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,4,7,REVERSE,1.0,1.0,0.3081941349693807,1.0,1.0
20260420_183543,1776693025.5818622,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_0e08d4c9.jpg,17.3,49.4,28.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.30389631654171456,1.0,1.0
20260420_183543,1776693025.790316,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_0571ba10.jpg,17.3,49.4,28.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.30360513418764135,1.0,1.0
20260420_183543,1776693025.9999628,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_3222d968.jpg,17.3,49.4,28.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.3096045659040101,1.0,1.0
20260420_183543,1776693026.2090938,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_61122eeb.jpg,17.3,49.4,28.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.30663323236598644,1.0,1.0
20260420_183543,1776693026.419523,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_d0c41dc5.jpg,17.3,49.4,28.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.31324809545848337,1.0,1.0
20260420_183543,1776693026.6335008,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_57a7371c.jpg,17.3,49.4,28.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.308532877950347,1.0,1.0
20260420_183543,1776693026.845491,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_88cd1323.jpg,17.3,46.0,31.9,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.31265633100498236,1.0,1.0
20260420_183543,1776693027.055091,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_07c037dc.jpg,17.3,46.0,31.9,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.31363069934230425,1.0,1.0
20260420_183543,1776693027.2643297,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_49be9ba3.jpg,17.3,46.0,31.9,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.3128819107900199,1.0,1.0
20260420_183543,1776693027.4738953,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_0833527d.jpg,17.3,46.0,31.9,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.3049774622981042,1.0,1.0
20260420_183543,1776693027.6836278,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_4d4353a8.jpg,17.3,45.1,30.9,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.31144697205021254,1.0,1.0
20260420_183543,1776693027.8931944,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_33c8f0c9.jpg,17.3,45.1,30.9,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.3107686527895243,1.0,1.0
20260420_183543,1776693028.1024146,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_76fa4b5b.jpg,17.3,45.1,30.9,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.308640763326257,1.0,1.0
20260420_183543,1776693028.3115616,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_7cbedc4c.jpg,17.3,45.1,30.9,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.3090165729313675,1.0,1.0
20260420_183543,1776693028.5212631,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_290c6ef8.jpg,17.3,50.4,31.0,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.3106075891403937,1.0,1.0
20260420_183543,1776693028.7314727,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_194cfff9.jpg,17.3,50.4,31.0,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.30680205441201297,1.0,1.0
20260420_183543,1776693028.9415638,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_fb42a4e1.jpg,17.3,50.4,31.0,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.3074516145199434,1.0,1.0
20260420_183543,1776693029.1565354,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_4e6663a5.jpg,17.3,47.2,31.0,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,65,7,7,REVERSE,1.0,1.0,0.3079157146802754,1.0,1.0
20260420_183543,1776693029.3658564,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_75d16a93.jpg,17.3,47.2,31.8,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3048094751344373,1.0,1.0
20260420_183543,1776693029.5755515,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_f43a796d.jpg,17.3,47.2,31.8,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3044676359515223,1.0,1.0
20260420_183543,1776693029.7849977,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_550e948d.jpg,17.3,47.2,31.8,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3081170442909287,1.0,1.0
20260420_183543,1776693029.9947784,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_8162b9dd.jpg,17.3,29.4,30.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3072257851754936,1.0,1.0
20260420_183543,1776693030.204261,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_aa3d6402.jpg,17.3,29.4,30.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3145036888426532,1.0,1.0
20260420_183543,1776693030.4137156,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_6cfac597.jpg,17.3,29.4,30.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.31706051594301243,1.0,1.0
20260420_183543,1776693030.623761,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_8861432c.jpg,17.3,29.4,30.6,169.3,77.8,378.3,0,0.0,0.0,BACKWARD,STEER_STOP,55,7,0,FORWARD,1.0,1.0,0.3172336750191688,1.0,1.0
20260420_183543,1776693030.8333068,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_9aaed866.jpg,17.3,47.0,32.0,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,0,7,REVERSE,1.0,1.0,0.3165543641005206,1.0,1.0
20260420_183543,1776693031.0435991,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_53af4826.jpg,17.3,47.0,32.0,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3200917732209847,1.0,1.0
20260420_183543,1776693031.252817,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_0f1298a7.jpg,17.3,47.0,32.0,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3322534855593565,1.0,2.0
20260420_183543,1776693031.4629042,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_49578f0f.jpg,17.3,47.0,32.0,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.34221479276622024,1.0,1.0
20260420_183543,1776693031.673094,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_348c0182.jpg,17.3,37.8,20.5,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3372431065368518,1.0,1.0
20260420_183543,1776693031.8838086,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_650558f6.jpg,17.3,37.8,20.5,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.33711037838808905,1.0,1.0
20260420_183543,1776693032.0939913,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_10a4a4ea.jpg,17.3,37.8,20.5,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3402450446813762,1.0,2.0
20260420_183543,1776693032.3053172,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_a9a1b2d3.jpg,17.3,37.8,20.5,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3415801338154577,1.0,2.0
20260420_183543,1776693032.5169444,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_f6d77c7b.jpg,17.3,37.8,20.5,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3406829270021343,1.0,2.0
20260420_183543,1776693032.727144,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_05ca1917.jpg,17.3,37.8,20.5,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.34225209199512996,1.0,2.0
20260420_183543,1776693032.9367514,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_0cce7c70.jpg,17.3,37.8,20.5,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3417445523250434,1.0,2.0
20260420_183543,1776693033.1462402,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_355c0a7e.jpg,17.3,37.8,20.5,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.34191593514807106,1.0,2.0
20260420_183543,1776693033.3579009,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_2497b76b.jpg,17.3,37.8,21.2,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3420740504471016,1.0,2.0
20260420_183543,1776693033.5677495,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_951d09f3.jpg,17.3,37.8,21.2,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.34152603488008026,1.0,1.0
20260420_183543,1776693033.7783065,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_3b809bed.jpg,17.3,37.8,21.2,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3407127906915654,1.0,2.0
20260420_183543,1776693033.9879086,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_46ec950a.jpg,17.3,20.7,21.2,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3404147729721929,1.0,2.0
20260420_183543,1776693034.2060542,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_4ee9ef08.jpg,17.3,20.7,23.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.34286213259894993,1.0,2.0
20260420_183543,1776693034.4157312,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_003cf554.jpg,17.3,20.7,23.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3425165656260732,1.0,1.0
20260420_183543,1776693034.6252503,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_47bd0e96.jpg,17.3,20.7,23.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.340534388711676,1.0,2.0
20260420_183543,1776693034.8355134,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_8a1ede7d.jpg,17.3,20.7,23.6,169.3,77.8,378.3,0,0.0,0.0,BACKWARD,STEER_STOP,55,7,0,FORWARD,1.0,1.0,0.33933438777340696,1.0,2.0
20260420_183543,1776693035.0446367,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_40ee7498.jpg,17.3,20.7,23.6,169.3,77.8,378.3,0,0.0,0.0,BACKWARD,STEER_STOP,55,0,0,FORWARD,1.0,1.0,0.3406481151374869,1.0,2.0
20260420_183543,1776693035.2536125,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_e7bd68fb.jpg,17.3,20.7,23.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,0,7,REVERSE,1.0,1.0,0.35388129108234556,1.0,1.0
20260420_183543,1776693035.464175,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_7a31f150.jpg,17.3,20.7,23.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3797427865062491,1.0,1.0
20260420_183543,1776693035.6735556,/home/shehriyar-ali-rustam/FYP Resources/vehicle_control/laptop/data/images/20260420_183543_445f2037.jpg,17.3,30.8,23.6,169.3,77.8,378.3,0,0.0,0.0,FORWARD,STEER_STOP,55,7,7,REVERSE,1.0,1.0,0.3847867801930988,1.0,1.0
